steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,mode,seed,test_year,secs,regen_id,config_hash,git_sha,image
5760,-2.0862273268711453,7.96446387354383,10.050691200414974,6.952049808304546,1.9222220060153514,1.176419386095078,323556.3448627181,77.24499787005051,3.9213979536502603,6.407406686717838,64.20138888888889,2062,2261.992784500122,99.98263888888889,1,7.53692626953125,56.92708333333333,2481,4221.510917663574,4544,2376.7691652280196,135.22061915303624,1423.8681540712262,1391.1583394583968,0,5760,1.0,False,adapt,static,static,9,2021,75.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.967836267083396,7.656898272902154,9.62473453998555,6.903041540058068,1.7222840452989296,0.9994089546285532,311061.49233665003,76.70046155620075,3.3313631820951772,5.740946817663099,63.4375,2106,2158.7655630111694,99.84375,9,2704.6512451171875,54.91319444444444,2597,4344.101737976074,4712,2360.0142022161685,114.87459228681251,1275.7659594247195,1411.0252154859836,0,5760,1.0,False,adapt,dagger,dagger,9,2021,76.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5219,-5.935386053050537,5.429643780277661,11.365029833328197,6.589521623218021,3.916053808501793,0.8594544016083836,220579.27857377997,73.21690692464468,2.864848005361279,13.053512695005976,89.28913584977965,559,430.07775115966797,62.32994826595133,1966,5838075.130249023,53.381873922207326,2433,2974.7927322387695,4958,2252.827905210356,98.78786223259328,2900.7805989709086,742.3720097781049,0,5760,0.9061,True,adapt,ekf,ekf,9,2021,70.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.4778008689852127,9.36147703662218,9.839277905607393,6.2247279890353955,2.243979000418738,1.3705709161532607,380310.0046127761,69.16364432261551,4.568569720510869,7.479930001395793,69.75694444444444,1742,1970.140103340149,99.89583333333333,6,696.064208984375,64.34027777777777,2054,3573.460163116455,3802,2128.1121319394133,157.5368867270064,1662.2066664060264,1358.6601153924485,0,5760,1.0,False,adapt,static,static,9,2022,77.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,5.500463647610017,14.641965926941701,9.141502279331686,5.752214659591967,2.100428212522947,1.2888594072167705,594829.8657820066,63.913496217688525,4.296198024055902,7.001427375076491,68.55902777777779,1811,1898.4665431976318,100.0,0,0.0,62.43055555555556,2164,4208.417568206787,3975,1966.5691146578217,148.14475925343373,1555.872749515138,1370.38900727892,0,5760,1.0,False,adapt,dagger,dagger,9,2022,85.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.7492477096602868,10.625164634881651,8.875916925221365,7.206986597286544,1.5596394257763393,0.10929090215848108,431647.3132920671,80.07762885873939,0.36430300719493697,5.198798085921132,82.79513888888889,991,755.2473154067993,93.73263888888889,361,343146.74169921875,64.89583333333333,2022,2431.631675720215,3374,2463.9270421403216,12.562172669122873,1155.2884635630792,1065.1966925483825,0,5760,1.0,False,adapt,ekf,ekf,9,2022,78.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.183157709407281,12.730726069538981,8.547568360131699,5.318789247315756,2.7176572871655322,0.5111218256504106,517185.74657502107,59.0976583035084,1.7037394188347021,9.058857623885109,62.18749999999999,2178,2334.934501647949,100.0,0,0.0,53.45486111111111,2681,4400.411327362061,4859,1818.389486371646,58.74963524343364,2013.0794724253492,1764.7989182432616,0,5760,1.0,False,adapt,static,static,9,2023,85.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.386649338394017,12.393356608342895,8.006707269948876,5.33816615390183,2.3093694662649358,0.3591716497821117,503480.1122139301,59.31295726557589,1.1972388326070391,7.697898220883119,62.89930555555555,2137,2019.0954904556274,100.0,0,0.0,53.07291666666667,2703,4371.015918731689,4840,1825.014069662769,41.28409765904276,1710.6440494525937,1782.6265379052556,0,5760,1.0,False,adapt,dagger,dagger,9,2023,83.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5319,-4.1873729612990696,3.53872741417924,7.726100375478309,5.211066569781626,2.272669737214181,0.24236406848250286,143760.80120103163,57.90073966424029,0.8078802282750096,7.575565790713936,98.02594472645234,105,82.69345760345459,81.34987779657831,992,2554461.109008789,43.015604436924235,3031,5080.691120147705,4128,1781.561220646071,27.857938913822455,1683.4590646388353,427.830338105058,0,5760,0.9234,True,adapt,ekf,ekf,9,2023,74.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
